username,name,category,buy_price,random_multipliers,sell_price,pic
Notints,"Razer Barracuda X Wireless Multi-Platform Gaming and Mobile Headset: 250g Ergonomic Design - Detachable HyperClear Mic - 20hrs Battery Life - Compatible w/PC, PS5, Switch, & Android - Black",video game,40.87,0.73,29.84,https://m.media-amazon.com/images/I/71Z18o+9+-S._AC_UL640_QL65_.jpg
Opinsly,PokÃ©mon Brilliant Diamond - Nintendo Switch,video game,48.63,0.47,22.86,https://m.media-amazon.com/images/I/81ErLLyfr5L._AC_UL640_QL65_.jpg
Sainigh,"Switch Controller, Wireless Pro Controller Gamepad Compatible with Switch Support Amibo, Wakeup, Screenshot and Vibration Functions-Blue",video game,21.4,0.46,9.84,https://m.media-amazon.com/images/I/712xqPLmPhL._AC_UL640_QL65_.jpg
Opurnerly,"Logitech G600 MMO Gaming Mouse, RGB Backlit, 20 Programmable Buttons",video game,29.74,0.45,13.38,https://m.media-amazon.com/images/I/61QYugFCxPL._AC_UL640_QL65_.jpg
Sply1937,"Drop + Sennheiser PC38X Gaming Headset _ Noise-Cancelling Microphone with Over-Ear Open-Back Design, Velour Earpads, Compatible with PC, PS4, PS5, Switch, Xbox, Mac, Mobile, and More",video game,100.94,0.75,75.71,https://m.media-amazon.com/images/I/71whLHkw10L._AC_UL640_QL65_.jpg
Befull1953,"Razer Naga Pro Wireless Gaming Mouse: Interchangeable Side Plate w/ 2, 6, 12 Button Configurations - Focus+ 20K DPI Optical Sensor - Fastest Gaming Mouse Switch - Chroma RGB Lighting",video game,72.44,0.62,44.91,https://m.media-amazon.com/images/I/71aD3ncHi7L._AC_UL640_QL65_.jpg
Beepon,"Razer Wolverine V2 Chroma Wired Gaming Pro Controller for Xbox Series X|S, Xbox One, PC: RGB Lighting - Remappable Buttons & Triggers - Mecha-Tactile Buttons & D-Pad - Trigger Stop-Switches - Black",video game,88.18,0.53,46.74,https://m.media-amazon.com/images/I/61Uen2UUwML._AC_UL640_QL65_.jpg
Upossuck,"Razer Kraken Gaming Headset: Lightweight Aluminum Frame, Retractable Noise Isolating Microphone, For PC, PS4, PS5, Switch, Xbox One, Xbox Series X & S, Mobile, 3.5 mm Audio Jack _ Green",video game,27.96,0.46,12.86,https://m.media-amazon.com/images/I/71BKQhFzDmL._AC_UL640_QL65_.jpg
Whiseas,Razer Viper Ultimate Hyperspeed Lightweight Wireless Gaming Mouse & RGB Charging Dock: Fastest Gaming Mouse Switch - 20K DPI Optical Sensor - Chroma Lighting - 8 Programmable Buttons - 70 Hr Battery,video game,59.33,0.41,24.33,https://m.media-amazon.com/images/I/61M7B24YNEL._AC_UL640_QL65_.jpg
Maged1999,PlayStation PULSE 3D Wireless Headset,video game,75.73,0.47,35.59,https://m.media-amazon.com/images/I/610SsJ5aAQL._AC_UL640_QL65_.jpg
Emid1936,Minecraft (Nintendo Switch),video game,30.66,0.87,26.67,https://m.media-amazon.com/images/I/51-PxSqkitL._AC_UL640_QL65_.jpg
Patents,Razer Viper Mini Ultralight Gaming Mouse: Fastest Gaming Switches - 8500 DPI Optical Sensor - Chroma RGB Underglow Lighting - 6 Programmable Buttons - Drag-Free Cord - Classic Black,video game,17.83,0.55,9.81,https://m.media-amazon.com/images/I/516NCsvHpmL._AC_UL640_QL65_.jpg
Poned1946,Razer Huntsman Tournament Edition TKL Tenkeyless Gaming Keyboard: Fastest Keyboard Switches Ever - Linear Optical Switches - Chroma RGB Lighting - PBT Keycaps - Onboard Memory - Classic Black,video game,43.17,0.54,23.31,https://m.media-amazon.com/images/I/61ikKpHAlBL._AC_UL640_QL65_.jpg
Acrew1998,"Razer Kaira Pro Wireless Gaming Headset for Xbox Series X|S, Xbox One: Triforce Titanium 50mm Drivers - Supercardioid Mic - Dedicated Mobile Mic - EQ Pairing - Xbox Wireless & Bluetooth 5.0 - Black",video game,45.09,0.51,23,https://m.media-amazon.com/images/I/71GMpl+sfqL._AC_UL640_QL65_.jpg
Threar,"SENZER SG500 Surround Sound Pro Gaming Headset with Noise Cancelling Microphone - Detachable Memory Foam Ear Pads - Portable Foldable Headphones for PC, PS4, PS5, Xbox One, Switch",video game,28.03,0.4,11.21,https://m.media-amazon.com/images/I/71ZW0p+mWwL._AC_UL640_QL65_.jpg
Preacces,Razer Cynosa Chroma Gaming Keyboard: Individually Backlit RGB Keys - Spill-Resistant Design - Programmable Macro Functionality - Quiet & Cushioned,video game,18.82,0.84,15.81,https://m.media-amazon.com/images/I/61WgmLgwuQL._AC_UL640_QL65_.jpg
Courpastruce,VEVOR G920 Racing Steering Wheel Stand Shifter Mount fit for Logitech G27 G25 G29 Gaming Wheel Stand Wheel Pedals NOT Included Racing Wheel Stand,video game,77.89,0.76,59.2,https://m.media-amazon.com/images/I/71lk82pxBWL._AC_UL640_QL65_.jpg
Garlercurch,"PowerA Play & Charge Kit for Xbox, Wireless Controller Charging, Charge, Rechargeable Battery, Xbox Series X|S, Xbox One - Xbox Series X",video game,11.13,0.85,9.46,https://m.media-amazon.com/images/I/61mdGLiimjL._AC_UL640_QL65_.jpg
Nersese,SteelSeries Apex Pro Mechanical Gaming Keyboard _ Adjustable Actuation Switches _ World__ Fastest Mechanical Keyboard _ OLED Smart Display _ RGB Backlit,video game,108.55,0.66,71.64,https://m.media-amazon.com/images/I/81yOuAUQAiL._AC_UL640_QL65_.jpg
Sers1952,Mario Kart Live: Home Circuit -Mario Set - Nintendo Switch Mario Set Edition,video game,52.43,0.69,36.18,https://m.media-amazon.com/images/I/71zZOaiMtXL._AC_UL640_QL65_.jpg
Thaverse,"Redragon K552 Mechanical Gaming Keyboard RGB LED Rainbow Backlit Wired Keyboard with Red Switches for Windows Gaming PC (87 Keys, Black)",video game,29.1,0.53,15.42,https://m.media-amazon.com/images/I/71cngLX2xuL._AC_UL640_QL65_.jpg
Hunitesige,"HyperX Cloud Alpha S - PC Gaming Headset, 7.1 Surround Sound, Adjustable Bass, Dual Chamber Drivers, Chat Mixer, Breathable Leatherette, Memory Foam, and Noise Cancelling Microphone - Blue",video game,42.56,0.82,34.9,https://m.media-amazon.com/images/I/61nezBJp73L._AC_UL640_QL65_.jpg
Toply1953,Grand Theft Auto: The Trilogy - The Definitive Edition - Nintendo Switch,video game,55.19,0.54,29.8,https://m.media-amazon.com/images/I/71EDKpjjebL._AC_UL640_QL65_.jpg
Sans1982,Razer Wolverine V2 Wired Gaming Controller for Xbox Series X: Remappable Front-Facing Buttons - Mecha-Tactile Action Buttons and D-Pad - Hair Trigger Mode with Trigger Stop-Switches - Black,video game,45.53,0.92,41.89,https://m.media-amazon.com/images/I/815N9CYHr6L._AC_UL640_QL65_.jpg
Nescrall,"PDP Gaming LVL40 Stereo Headset with Mic for Nintendo Switch - PC, iPad, Mac, Laptop Compatible - Noise Cancelling Microphone, Lightweight, Soft Comfort On Ear Headphones - Mario Red & Blue",video game,10.15,0.48,4.87,https://m.media-amazon.com/images/I/51lmJe6pNHL._AC_UL640_QL65_.jpg
Upcome,"OIVO PS5 Stand with Suction Cooling Fan and Dual Controller Charger Station for Playstation 5 PS5 Console, Suction Cooler Fan with Charging Dock Station and 12 Games Storage- 2 IN1 Cable Included",video game,37.19,0.78,29.01,https://m.media-amazon.com/images/I/61rd6ECx4LL._AC_UL640_QL65_.jpg
Nexplas,Jeecoo Xiberia USB Pro Gaming Headset for PC- 7.1 Surround Sound Headphones with Noise Cancelling Microphone- Memory Foam Ear Pads RGB Lights for Laptops,video game,19.83,0.45,8.92,https://m.media-amazon.com/images/I/615o1+WB5IL._AC_UL640_QL65_.jpg
Appremuch,Razer Orochi V2 Mobile Wireless Gaming Mouse: Ultra Lightweight - 2 Wireless Modes - Up to 950hrs Battery Life - Mechanical Mouse Switches - 5G Advanced 18K DPI Optical Sensor - White,video game,39.59,0.54,21.38,https://m.media-amazon.com/images/I/51e6ABlkPZL._AC_UL640_QL65_.jpg
Agnight,PowerA Joy Con Comfort Grips for Nintendo Switch - Black,video game,7.37,0.53,3.91,https://m.media-amazon.com/images/I/51QOroccOZL._AC_UL640_QL65_.jpg
Posinever,Yoshi's Crafted World - Nintendo Switch,video game,45.94,0.6,27.56,https://m.media-amazon.com/images/I/918jURCadaS._AC_UL640_QL65_.jpg
Whichisatur,"PYMENA Wireless Game Controller Compatible with PS4/ Slim/Pro, with Upgraded Joystick - Red Camo",video game,25.63,0.87,22.3,https://m.media-amazon.com/images/I/61cS-UZP27L._AC_UL640_QL65_.jpg
Indich,"Logitech G604 LIGHTSPEED Wireless Gaming Mouse with 15 programmable controls, up to 240 hour battery life, dual wireless connectivity modes, hyper-fast scroll wheel - Black",video game,53.19,0.58,30.85,https://m.media-amazon.com/images/I/517H1HBj0kL._AC_UL640_QL65_.jpg
Movenciought,"Xbox Stereo Headset _ Xbox Series X|S, Xbox One, and Windows 10",video game,35.3,0.42,14.83,https://m.media-amazon.com/images/I/616DpzsmoRL._AC_UL640_QL65_.jpg
Whypeor37,Razer Huntsman Elite Gaming Keyboard: Fastest Keyboard Switches Ever - Linear Optical Switches - Chroma RGB Lighting - Magnetic Plush Wrist Rest - Dedicated Media Keys & Dial - Classic Black,video game,86.65,0.59,51.12,https://m.media-amazon.com/images/I/81Vtb-0K3-L._AC_UL640_QL65_.jpg
Beyea1999,Nintendo Game & Watch: The Legend of Zelda,video game,33.52,0.52,17.43,https://m.media-amazon.com/images/I/61DJLdMha3L._AC_UL640_QL65_.jpg
Sainigh,Playstation Media Remote,video game,21.23,0.94,19.96,https://m.media-amazon.com/images/I/613Ot5vWzAL._AC_UL640_QL65_.jpg
Preacces,Razer Tartarus v2 Gaming Keypad: Mecha-Membrane Key Switches - 32 Programmable Keys - Customizable Chroma RGB Lighting - Programmable Macros - Classic Black,video game,58.06,0.48,27.87,https://m.media-amazon.com/images/I/71r3ktfakgL._AC_UL640_QL65_.jpg
Hiche1963,Turtle Beach VelocityOne Flight Universal Control System for Xbox Series X|S & Xbox One | Windows 10 PCs - Xbox Series X,video game,319,0.88,280.72,https://m.media-amazon.com/images/I/71TtkkPBtfL._AC_UL640_QL65_.jpg
Coond1966,Razer Huntsman Mini 60% Gaming Keyboard: Fastest Keyboard Switches Ever - Linear Optical Switches - Chroma RGB Lighting - PBT Keycaps - Onboard Memory - Classic Black,video game,61.9,0.86,53.23,https://m.media-amazon.com/images/I/61Az2uOUbqL._AC_UL640_QL65_.jpg
Sainigh,Razer Ornata Chroma Gaming Keyboard: Hybrid Mechanical Key Switches - Customizable Chroma RGB Lighting - Individually Backlit Keys - Detachable Plush Wrist Rest - Programmable Macro Functionality,video game,32.37,0.44,14.24,https://m.media-amazon.com/images/I/8116DtW4WWL._AC_UL640_QL65_.jpg
Eveng1987,WWE 2K22 Deluxe Edition - PlayStation 5,video game,91.99,0.54,49.67,https://m.media-amazon.com/images/I/81GU0NsmrJL._AC_UL640_QL65_.jpg
Feweake,Monster Hunter Rise - Nintendo Switch,video game,31.34,0.61,19.12,https://m.media-amazon.com/images/I/71T2bsIM1oL._AC_UL640_QL65_.jpg
Mignamem,"HyperX Cloud Stinger _ Gaming Headset, Lightweight, Comfortable Memory Foam, Swivel to Mute Noise-Cancellation Microphone, Works on PC, PS4, PS5, Xbox One, Xbox Series X|S, Nintendo Switch and Mobile",video game,17.35,0.96,16.66,https://m.media-amazon.com/images/I/51kxIEmO+ZL._AC_UL640_QL65_.jpg
Wintelpom45,Xbox Core Wireless Controller + USB-C Cable _ Carbon Black,video game,43.32,0.6,25.99,https://m.media-amazon.com/images/I/51n+2Ioj4jL._AC_UL640_QL65_.jpg
Notints,"Razer Nari Essential Wireless 7.1 Surround Sound Gaming Headset: THX Spatial Audio - Auto-Adjust Headband & Swivel Cups - Auto-Adjust - Flip Mic - for PC, PS4, PS5 Only - Black",video game,35.12,0.75,26.34,https://m.media-amazon.com/images/I/71XbTJ0dytL._AC_UL640_QL65_.jpg
Timet1986,"CORSAIR HS80 RGB Wireless Premium Gaming Headset with Spatial Audio - Works with Mac, PC, PS5, PS4 - Carbon",video game,77.46,0.46,35.63,https://m.media-amazon.com/images/I/61SzBbPQQeL._AC_UL640_QL65_.jpg
Pursho2003,HTC Vive Base Station,video game,106.15,0.86,91.29,https://m.media-amazon.com/images/I/61DeSGg8awL._AC_UL640_QL65_.jpg
Ensiony,"CORSAIR VIRTUOSO RGB WIRELESS XT High-Fidelity Gaming Headset with Bluetooth and Spatial Audio - Works with Mac, PC, PS5, PS4, Xbox series X/S - Slate",video game,175.48,0.78,136.87,https://m.media-amazon.com/images/I/71xK0oPvBLL._AC_UL640_QL65_.jpg
Ensiony,FIFA 22 - PlayStation 5,video game,22.99,0.79,18.16,https://m.media-amazon.com/images/I/817dIPZKz9L._AC_UL640_QL65_.jpg
Anscialtat,"BINNUNE 2.4G/Bluetooth Wireless Gaming Headset with Microphone for PS4 PS5 Playstation 4 5, 48 Hours Playtime, PC USB Gamer Headphones with Mic for Laptop Computer",video game,33.29,0.68,22.64,https://m.media-amazon.com/images/I/61Q4JhoOy2L._AC_UL640_QL65_.jpg
Drigatured,"FastSnail Charging Dock Compatible with Nintendo Switch for Joy Con & OLED Model Controller with Lamppost LED Indication, Charger Stand Station Compatible with Joy Cons with Charging Cable",video game,14.77,0.62,9.16,https://m.media-amazon.com/images/I/61FJM4JVqjL._AC_UL640_QL65_.jpg
Frittlefore,"amFilm OneTouch Glass Screen Protector Designed for Nintendo Switch OLED model 2021 - With Auto Alignment Kit, Bubble Free [2-Pack]",video game,13.5,1,13.5,https://m.media-amazon.com/images/I/719d4I4L3tL._AC_UL640_QL65_.jpg
Monertafte91,My Universe - Pet Clinic: Cats & Dogs (NSW) - Nintendo Switch,video game,24.74,0.73,18.06,https://m.media-amazon.com/images/I/71+TqQ142tL._AC_UL640_QL65_.jpg
Wintelpom45,"HyperX Cloud Flight - Wireless Gaming Headset, Long Lasting Battery up to 30 Hours, Detachable Noise Cancelling Microphone, Red LED Light, Comfortable Memory Foam, Works with PC, PS4 & PS5",video game,39.59,0.97,38.4,https://m.media-amazon.com/images/I/71ap89elAuL._AC_UL640_QL65_.jpg
Sant1951,"HyperX Cloud Stinger Core _ Wireless Gaming Headset, for PS4, PS5, PC, Lightweight, Durable Steel Sliders, Noise-Cancelling Microphone - White",video game,35.84,0.77,27.6,https://m.media-amazon.com/images/I/614vCKKnKTL._AC_UL640_QL65_.jpg
Bacracks,"Ponkor Docking Station for Nintendo Switch/ Switch OLED, Charging Dock 4K HDMI TV Adapter Charger Set Replacement compatible with Official Nintendo Switch Dock (No Charging Cable)",video game,27.75,0.6,16.65,https://m.media-amazon.com/images/I/719n78CkgBL._AC_UL640_QL65_.jpg
Beirinked,"Corsair VOID RGB Elite Wireless Premium Gaming Headset with 7.1 Surround Sound - Discord Certified - Works with PC, PS5 and PS4 - White (CA-9011202-NA)",video game,53.77,0.48,25.81,https://m.media-amazon.com/images/I/61nnZlMLDpL._AC_UL640_QL65_.jpg
Tractinglery1988,"CNBEYOUNG Adjustable Head Strap for Meta/Oculus Quest 2, Replacement for Quest 2 Elite Strap Accessories for Enhanced Support and Comfort in VR, Suitable for Children and Adults(Headset Not Included)",video game,32.29,0.82,26.48,https://m.media-amazon.com/images/I/51qDNkIApRL._AC_UL640_QL65_.jpg
Hics1952,"Corsair HS60 PRO - 7.1 Virtual Surround Sound Gaming Headset with USB DAC - Works with PC, Xbox Series X, Xbox Series S, Xbox One, PS5, PS4, and Nintendo Switch - Carbon (CA-9011213-NA)",video game,34.12,0.47,16.04,https://m.media-amazon.com/images/I/61FG641dbtL._AC_UL640_QL65_.jpg
Yoully,"JAMSWALLL&JAMSWALL Joy Con Controller Compatible for Switch, Wireless Controllers Compatible for Switch Lite, Replacement Compatible for Switch Joy Pad, Motion Control, Yellow and Green with Grip",video game,32.03,0.9,28.83,https://m.media-amazon.com/images/I/61qvWAmUrQL._AC_UL640_QL65_.jpg
Fortand,"Thrustmaster T248, Racing Wheel and Magnetic Pedals, HYBRID DRIVE, Magnetic Paddle Shifters, Dynamic Force Feedback, Screen with Racing Information (PS5, PS4, PC)",video game,304.47,0.8,243.58,https://m.media-amazon.com/images/I/811XImmrSdL._AC_UL640_QL65_.jpg
Hopentionet55,Halo Infinite: Standard Edition _ Xbox Series X & Xbox One,video game,36.87,0.69,25.44,https://m.media-amazon.com/images/I/811QTSH5K6L._AC_UL640_QL65_.jpg
Thatereping,"PowerA Nano Enhanced Wireless Controller for Nintendo Switch - Grey-Neon, Works with Nintendo Switch Lite, Bluetooth Controller, Gamepad, Compact, Smaller, Rechargeable, Portable - Nintendo Switch",video game,32.55,0.8,26.04,https://m.media-amazon.com/images/I/71su6RpHjVL._AC_UL640_QL65_.jpg
Thatiand,"Xbox One Wireless Controller, Zamia Game Controller Gamepad 2.4GHZ Game Controller Compatible with Xbox One/One S/One X/One Series X/S /Elite/PC Windows 7/8/10 with Built-in Dual Vibrationï¼_lackï¼",video game,30.35,0.98,29.74,https://m.media-amazon.com/images/I/61+bsZu638S._AC_UL640_QL65_.jpg
Nescrall,Metroid Dread - Nintendo Switch,video game,51.68,0.9,46.51,https://m.media-amazon.com/images/I/71E+KjuboFL._AC_UL640_QL65_.jpg
Neques1986,"iOttie Easy One Touch 5 Dashboard & Windshield Universal Car Mount Phone Holder Desk Stand for iPhone, Samsung, Moto, Huawei, Nokia, LG, Smartphones",automotive,14.33,0.83,11.89,https://m.media-amazon.com/images/I/6132lQzqmXL._AC_UL640_QL65_.jpg
Bargeres,Rain-X 600001 Windshield Repair Kit,automotive,9.95,0.59,5.87,https://m.media-amazon.com/images/I/812PMDAmIrS._AC_UL640_QL65_.jpg
Notilen,"NOCO Boost Plus GB40 1000 Amp 12-Volt UltraSafe Lithium Jump Starter Box, Car Battery Booster Pack, Portable Power Bank Charger, and Jumper Cables For Up To 6-Liter Gasoline and 3-Liter Diesel Engines",automotive,77.46,0.57,44.15,https://m.media-amazon.com/images/I/913+OdWA3NL._AC_UL640_QL65_.jpg
Wasuffeen41,"Govee Interior Lights for Car, App Control Smart Car Lights with DIY Mode and Music Mode, Waterproof LED Interior Lights with 2 Lines Design, RGB Under Dash Car LED Lights with Car Charger, DC 12V",automotive,20,0.83,16.6,https://m.media-amazon.com/images/I/71UcEotkdRL._AC_UL640_QL65_.jpg
Yoully,Nulaxy Wireless in-Car Bluetooth FM Transmitter Radio Adapter Car Kit W 1.44 Inch Display Supports TF/SD Card and USB Car Charger for All Smartphones Audio Players-KM18,automotive,17.85,0.6,10.71,https://m.media-amazon.com/images/I/61tWHX0mwNL._AC_UL640_QL65_.jpg
Baccerst1960,"COMSOON Upgraded Bluetooth 5.0 Receiver for Car, Noise Cancelling Bluetooth AUX Adapter, Bluetooth Music Receiver for Home Stereo/Wired Headphones/Hands-Free Call,16H Battery Life-Black+Silver",automotive,15.63,0.6,9.38,https://m.media-amazon.com/images/I/71jedtuRDHS._AC_UL640_QL65_.jpg
Twongive,Motor Trend 923-BK Black FlexTough Contour Liners-Deep Dish Heavy Duty Rubber Floor Mats for Car SUV Truck & Van-All Weather Protection Trim to Fit Most Vehicles,automotive,30,0.47,14.1,https://m.media-amazon.com/images/I/81wt1oPLJGL._AC_UL640_QL65_.jpg
Qualis,"Loncaster Car Phone Holder, Car Phone Mount Silicone Car Pad Mat for Various Dashboards, Slip Free Desk Phone Stand Compatible with iPhone, Samsung, Android Smartphones, GPS Devices and More, Black",automotive,9.86,0.72,7.1,https://m.media-amazon.com/images/I/71Maoz7dJDL._AC_UL640_QL65_.jpg
Dureal,"NOCO GENIUS1, 1-Amp Fully-Automatic Smart Charger, 6V and 12V Portable Battery Charger, Battery Maintainer, Trickle Charger, and Battery Desulfator with Temperature Compensation",automotive,26.32,0.69,18.16,https://m.media-amazon.com/images/I/81Wd4nh6jEL._AC_UL640_QL65_.jpg
Hopentionet55,"Leather Honey Leather Conditioner, Best Leather Conditioner Since 1968. for use on Leather Apparel, Furniture, Auto Interiors, Shoes, Bags and Accessories. Non-Toxic and Made in The USA!",automotive,18.99,0.99,18.8,https://m.media-amazon.com/images/I/61WMAXHtjgL._AC_UL640_QL65_.jpg
Therect,"Scosche MAGDMB MagicMount Magnetic Car Phone Holder Mount - 360 Degree Adjustable Head, Universal with All Devices - Dashboard Mount",automotive,8.24,0.94,7.75,https://m.media-amazon.com/images/I/51Ybp5nJHbL._AC_UL640_QL65_.jpg
Twitanigived,"Rain-X 5079281-2 Latitude 2-IN-1 Water Repellency Wiper Blades, 26"" (Pack of 1)",automotive,11.91,0.45,5.36,https://m.media-amazon.com/images/I/51vgJY9lisL._AC_UL640_QL65_.jpg
Mitallock,"LISEN Car Phone Holder Mount, [Easily Install] Magnetic Phone Holder for Car [6 Strong Magnets] Cell Phone Holder for Car [Case Friendly] iPhone Car Holder Compatible with All Smartphones & Tablets",automotive,8.09,0.66,5.34,https://m.media-amazon.com/images/I/711m9CtgYEL._AC_UL640_QL65_.jpg
Weenbut,"BDK PolyPro Car Seat Covers Full Set in Charcoal on Black _ Front and Rear Split Bench Car Seat Cover, Easy to Install, Interior Covers for Auto Truck Van SUV",automotive,19.69,0.87,17.13,https://m.media-amazon.com/images/I/51Ntz25nijL._AC_UL640_QL65_.jpg
Mitallock,AINOPE Car Phone Holder Mount 2022 Upgraded Gravity Car Phone Mount with Newest Air Vent Clip Auto Lock Hands Free Cell Phone Holder Mount for Car Compatible for iPhone 13 Pro Max & All Phones,automotive,14.71,0.62,9.12,https://m.media-amazon.com/images/I/81rQxp04UDL._AC_UL640_QL65_.jpg
Mignamem,"Roam Handlebar Bike Phone Mount - Universal, Adjustable Bicycle Phone Holder for Motorcycle, Classic, Electric and Mountain Bike - Compatible with iPhone & Android Devices",automotive,16.55,0.68,11.25,https://m.media-amazon.com/images/I/7160q2MVgOL._AC_UL640_QL65_.jpg
Heve1960,USB C Car Charger 48W Super Mini AINOPE All Metal Fast USB Car Charger Adapter PD&QC 3.0 Dual Port Compatible with iPhone 13 12 11 Pro Max X XR XS 8 Samsung Galaxy Note 20/10 S21/20/10 Google Pixel,automotive,13.49,0.57,7.69,https://m.media-amazon.com/images/I/61zIuqCmoOL._AC_UY436_QL65_.jpg
